siteid,sitename,siteengname,county,township,basin,river,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,itemname,itemengname,itemengabbreviation,itemvalue,itemunit,note
1678,十三份橋,"Shrsanfen Bridge",宜蘭縣,,冬山河流域,冬山河,121.7730000,24.6318889,328259.04,2725225.95,"2022-01-07 10:25:51",生化需氧量,"Biochemical Oxygen Demand",BOD5,&lt;1.0,mg/L,
1678,十三份橋,"Shrsanfen Bridge",宜蘭縣,,冬山河流域,冬山河,121.7730000,24.6318889,328259.04,2725225.95,"2022-01-07 10:25:51",溶氧(電極法),"Dissolved Oxygen",DO,8.1,mg/L,
1678,十三份橋,"Shrsanfen Bridge",宜蘭縣,,冬山河流域,冬山河,121.7730000,24.6318889,328259.04,2725225.95,"2022-01-07 10:25:51",懸浮固體,"Suspended Solid",SS,3.8,mg/L,
1678,十三份橋,"Shrsanfen Bridge",宜蘭縣,,冬山河流域,冬山河,121.7730000,24.6318889,328259.04,2725225.95,"2022-01-07 10:25:51",氣溫,Temperature,TMP,15.2,℃,
1678,十三份橋,"Shrsanfen Bridge",宜蘭縣,,冬山河流域,冬山河,121.7730000,24.6318889,328259.04,2725225.95,"2022-01-07 10:25:51",導電度,Conductivity,EC,145,μmho/cm25℃,
1678,十三份橋,"Shrsanfen Bridge",宜蘭縣,,冬山河流域,冬山河,121.7730000,24.6318889,328259.04,2725225.95,"2022-01-07 10:25:51",酸鹼值,pH,pH,7.42,,
1678,十三份橋,"Shrsanfen Bridge",宜蘭縣,,冬山河流域,冬山河,121.7730000,24.6318889,328259.04,2725225.95,"2022-01-07 10:25:51",水溫,"Water Temperature",WT,19.8,℃,
1678,十三份橋,"Shrsanfen Bridge",宜蘭縣,,冬山河流域,冬山河,121.7730000,24.6318889,328259.04,2725225.95,"2022-01-07 10:25:51",河川污染分類指標,"River Pollution Index",RPI,1,,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",汞,Mercury,Hg,&lt;0.0003,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",六價鉻,"Hexavalent Chromium",Cr6,&lt;0.002,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",銀,Silver,Ag,&lt;0.001,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",硒,Selenium,Se,&lt;0.001,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",鎘,Cadmium,Cd,&lt;0.001,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",砷,Arsenic,As,0.0029,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",鉛,Lead,Pb,&lt;0.003,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",鎳,Nickel,Ni,&lt;0.005,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",銅,Copper,Cu,0.003,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",鋅,Zinc,Zn,0.008,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",錳,Manganese,Mn,0.098,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",大腸桿菌群,"Coliform Group",Coli_G,72000,CFU/100mL,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",總磷,Total-Phosphate,TP,0.231,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,76.3,%,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,0.129,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,1.53,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",氨氮,NH3-N,NH3_N,0.49,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",總有機碳,"Total Organic Carbon",TOC,2.08,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",化學需氧量,"Chemical Oxygen Demand",COD,9.1,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.7,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",溶氧(電極法),"Dissolved Oxygen",DO,7.2,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",懸浮固體,"Suspended Solid",SS,12.0,mg/L,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",氣溫,Temperature,TMP,21.0,℃,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",導電度,Conductivity,EC,498,μmho/cm25℃,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",酸鹼值,pH,pH,7.60,,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",水溫,"Water Temperature",WT,18.6,℃,
1677,中正橋,"Zhongzheng Bridge",新竹縣,,客雅溪流域,客雅溪,120.9885278,24.7680833,248839.83,2740090.50,"2022-01-05 10:14:00",河川污染分類指標,"River Pollution Index",RPI,1,,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",汞,Mercury,Hg,&lt;0.0003,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",六價鉻,"Hexavalent Chromium",Cr6,&lt;0.002,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",銀,Silver,Ag,&lt;0.001,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",硒,Selenium,Se,&lt;0.001,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",鎘,Cadmium,Cd,&lt;0.001,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",砷,Arsenic,As,0.0153,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",鉛,Lead,Pb,&lt;0.003,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",鎳,Nickel,Ni,0.087,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",銅,Copper,Cu,0.106,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",鋅,Zinc,Zn,0.029,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",錳,Manganese,Mn,0.179,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",大腸桿菌群,"Coliform Group",Coli_G,560000,CFU/100mL,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",總磷,Total-Phosphate,TP,4.83,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,57.5,%,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,0.626,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,13.3,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",氨氮,NH3-N,NH3_N,5.78,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",總有機碳,"Total Organic Carbon",TOC,5.68,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",化學需氧量,"Chemical Oxygen Demand",COD,36.5,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,12.6,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",溶氧(電極法),"Dissolved Oxygen",DO,4.8,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",懸浮固體,"Suspended Solid",SS,16.1,mg/L,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",氣溫,Temperature,TMP,20.0,℃,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",導電度,Conductivity,EC,5900,μmho/cm25℃,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",酸鹼值,pH,pH,7.13,,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",水溫,"Water Temperature",WT,22.9,℃,
1676,無名橋,"Wuming Bridge",新竹縣,,新豐溪流域,茄苳溪(竹),120.9956111,24.8677500,249556.51,2751129.45,"2022-01-05 10:10:00",河川污染分類指標,"River Pollution Index",RPI,3,,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",汞,Mercury,Hg,&lt;0.0003,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",六價鉻,"Hexavalent Chromium",Cr6,&lt;0.002,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",銀,Silver,Ag,&lt;0.001,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",硒,Selenium,Se,&lt;0.001,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",鎘,Cadmium,Cd,&lt;0.001,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",砷,Arsenic,As,0.0012,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",鉛,Lead,Pb,0.003,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",鎳,Nickel,Ni,&lt;0.005,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",銅,Copper,Cu,0.005,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",鋅,Zinc,Zn,0.038,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",錳,Manganese,Mn,0.375,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",大腸桿菌群,"Coliform Group",Coli_G,1600000,CFU/100mL,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",總磷,Total-Phosphate,TP,0.958,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,49.3,%,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,0.111,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,0.57,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",氨氮,NH3-N,NH3_N,10.6,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",總有機碳,"Total Organic Carbon",TOC,10.7,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",化學需氧量,"Chemical Oxygen Demand",COD,50.3,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,19.4,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",溶氧(電極法),"Dissolved Oxygen",DO,4.6,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",懸浮固體,"Suspended Solid",SS,29.8,mg/L,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",氣溫,Temperature,TMP,20.0,℃,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",導電度,Conductivity,EC,822,μmho/cm25℃,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",酸鹼值,pH,pH,7.12,,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",水溫,"Water Temperature",WT,18.8,℃,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2022-01-06 10:22:00",河川污染分類指標,"River Pollution Index",RPI,4,,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",汞,Mercury,Hg,&lt;0.0003,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",六價鉻,"Hexavalent Chromium",Cr6,&lt;0.002,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",銀,Silver,Ag,&lt;0.001,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",硒,Selenium,Se,&lt;0.001,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",鎘,Cadmium,Cd,&lt;0.001,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",砷,Arsenic,As,0.0022,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",鉛,Lead,Pb,0.003,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",鎳,Nickel,Ni,0.014,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",銅,Copper,Cu,0.177,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",鋅,Zinc,Zn,0.064,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",錳,Manganese,Mn,0.379,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",大腸桿菌群,"Coliform Group",Coli_G,170000,CFU/100mL,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",總磷,Total-Phosphate,TP,2.26,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,85.0,%,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,1.04,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,5.37,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",氨氮,NH3-N,NH3_N,11.6,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",總有機碳,"Total Organic Carbon",TOC,6.95,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",化學需氧量,"Chemical Oxygen Demand",COD,40.2,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,10.9,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",溶氧(電極法),"Dissolved Oxygen",DO,7.7,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",懸浮固體,"Suspended Solid",SS,14.6,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",氣溫,Temperature,TMP,21.0,℃,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",導電度,Conductivity,EC,2050,μmho/cm25℃,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",酸鹼值,pH,pH,7.12,,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",水溫,"Water Temperature",WT,20.2,℃,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2022-01-06 12:28:00",河川污染分類指標,"River Pollution Index",RPI,3,,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",汞,Mercury,Hg,&lt;0.0003,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",六價鉻,"Hexavalent Chromium",Cr6,&lt;0.002,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",銀,Silver,Ag,&lt;0.001,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",硒,Selenium,Se,&lt;0.001,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",鎘,Cadmium,Cd,&lt;0.001,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",砷,Arsenic,As,0.0012,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",鉛,Lead,Pb,0.005,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",鎳,Nickel,Ni,&lt;0.005,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",銅,Copper,Cu,&lt;0.001,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",鋅,Zinc,Zn,0.006,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",錳,Manganese,Mn,0.011,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2022-01-10 11:40:00",大腸桿菌群,"Coliform Group",Coli_G,200,CFU/100mL,
